Time [sec]	T [mK]	RawT_loc/T_c	FawT_loc/T_c	T_mc/Tc
414.0	0.6558292689023801	0.6485596911033784	0.6474129011869498	0.6436810296007885
418.0	0.6546429674172032	0.6481300621735743	0.6462418237089864	0.6436885066906228
423.0	0.6544270458994106	0.6319115348446871	0.6460286731484804	0.6436978537773322
427.0	0.6544270458994106	0.6462418237089864	0.6460286731484804	0.6437053320261923
431.0	0.6546429674172032	0.6524720379479351	0.6462418237089864	0.6437128107901209
435.0	0.6558358298195799	0.6413478566441582	0.6474193779067916	0.6437202900690848
440.0	0.6563726173924351	0.6460286731484804	0.6479492767941117	0.643729639892007
444.0	0.6563726173924351	0.6422893991485632	0.6479492767941117	0.6437371203296783
448.0	0.6565557529818307	0.6481300621735743	0.6481300621735743	0.6437446012822765
452.0	0.6565557529818307	0.6438324172456223	0.6481300621735743	0.6437520827497685
457.0	0.6563726173924351	0.6517681756217948	0.6479492767941117	0.6437614353081519
461.0	0.6563204667702394	0.6404019025526535	0.647897795429654	0.6437689179340329
465.0	0.6558358298195799	0.6447860604194666	0.6474193779067916	0.6437764010746994
469.0	0.6552434715626987	0.6474193779067916	0.6468346214834144	0.643783884730118
473.0	0.6558358298195799	0.6538925214203781	0.6474193779067916	0.6437913689002556
478.0	0.6558358298195799	0.6545295808500364	0.6474193779067916	0.6438007248367003
482.0	0.6552434715626987	0.6450118720927512	0.6468346214834144	0.6438082101648336
486.0	0.6546429674172032	0.6460042089135596	0.6462418237089864	0.6438156960075776
490.0	0.6552434715626987	0.5201588049226908	0.6468346214834144	0.6438231823648989
495.0	0.6552434715626987	0.6530332903174665	0.6468346214834144	0.6438325410351244
499.0	0.6544270458994106	0.6541938081814898	0.6460286731484804	0.6438400285501231
503.0	0.6544270458994106	0.6582321899622284	0.6460286731484804	0.6438475165795913
507.0	0.6552434715626987	0.6455257832517073	0.6468346214834144	0.643855005123495
512.0	0.6558358298195799	0.6500738338592015	0.6474193779067916	0.6438643665267496
516.0	0.6552434715626987	0.6493188407963184	0.6468346214834144	0.6438718562280125
520.0	0.6552434715626987	0.6468346214834144	0.6468346214834144	0.6438793464436029
524.0	0.6550454453827115	0.647897795429654	0.6466391366068228	0.6438868371734879
528.0	0.6552434715626987	0.6420258177716818	0.6468346214834144	0.6438943284176339
533.0	0.6558358298195799	0.6431098513793356	0.6474193779067916	0.6439036931959453
537.0	0.6552434715626987	0.6476838722686618	0.6468346214834144	0.6439111855970571
541.0	0.6550454453827115	0.6533605556224018	0.6466391366068228	0.6439186785123218
545.0	0.6550454453827115	0.5801184038691349	0.6466391366068228	0.6439261719417059
550.0	0.6552434715626987	0.6440477626924754	0.6468346214834144	0.6439355394513661
554.0	0.6552434715626987	0.6490341946961468	0.6468346214834144	0.6439430340373976
558.0	0.6560941287998503	0.6254756068460419	0.647674362092646	0.6439505291374404
562.0	0.6560941287998503	0.6428199182403419	0.647674362092646	0.6439580247514615
567.0	0.6552434715626987	0.6412677497922809	0.6468346214834144	0.6439673949917186
571.0	0.6552434715626987	0.6494388587505586	0.6468346214834144	0.6439748917620686
575.0	0.6560941287998503	0.6485529988038886	0.647674362092646	0.6439823890462884
579.0	0.6560941287998503	0.6427062306439598	0.647674362092646	0.6439898868443447
583.0	0.6552434715626987	0.6466391366068228	0.6468346214834144	0.6439973851562043
